Date,close,high,low,trade_count,open,volume,vwap,symbol
2024-04-22 04:00:00+00:00,165.84,167.26,164.77,610370,165.515,48116443,165.93835,AAPL
2024-04-23 04:00:00+00:00,166.9,167.05,164.92,554942,165.35,49537761,166.498697,AAPL
2024-04-24 04:00:00+00:00,169.02,169.3,166.21,584990,166.54,48251835,168.447598,AAPL
2024-04-25 04:00:00+00:00,169.89,170.61,168.1511,608882,169.525,50558329,169.443845,AAPL
2024-04-26 04:00:00+00:00,169.3,171.34,169.18,563912,169.88,44838354,170.005491,AAPL
2024-04-29 04:00:00+00:00,173.5,176.03,173.1,808216,173.37,68169419,174.445277,AAPL
2024-04-30 04:00:00+00:00,170.33,174.99,170.0,647477,173.33,65934776,172.099126,AAPL
2024-05-01 04:00:00+00:00,169.3,172.705,169.11,648630,169.58,50383147,170.720884,AAPL
2024-05-02 04:00:00+00:00,173.03,173.415,170.89,944120,172.51,94214915,172.461486,AAPL
2024-05-03 04:00:00+00:00,183.38,187.0,182.66,1468505,186.645,163224109,184.596364,AAPL
2024-05-06 04:00:00+00:00,181.71,184.2,180.42,898764,182.354,78569667,181.840062,AAPL
2024-05-07 04:00:00+00:00,182.4,184.9,181.32,747519,183.45,77305771,182.837213,AAPL
2024-05-08 04:00:00+00:00,182.74,183.07,181.45,518609,182.85,45057087,182.468972,AAPL
2024-05-09 04:00:00+00:00,184.57,184.66,182.11,551005,182.56,48982972,183.988666,AAPL
2024-05-10 04:00:00+00:00,183.05,185.09,182.13,558780,184.9,50759496,183.098781,AAPL
2024-05-13 04:00:00+00:00,186.28,187.1,184.62,726520,185.435,72054409,186.196091,AAPL
2024-05-14 04:00:00+00:00,187.43,188.3,186.29,559493,187.51,52393619,187.267149,AAPL
2024-05-15 04:00:00+00:00,189.72,190.65,187.37,727615,187.91,70399988,189.700072,AAPL
2024-05-16 04:00:00+00:00,189.84,191.095,189.6601,566951,190.47,52845230,190.135756,AAPL
2024-05-17 04:00:00+00:00,189.87,190.81,189.18,478193,189.51,41282925,189.936809,AAPL
2024-05-20 04:00:00+00:00,191.04,191.9199,189.01,566908,189.325,44361275,191.086154,AAPL
2024-05-21 04:00:00+00:00,192.35,192.73,190.9201,502788,191.09,42309401,192.255686,AAPL
2024-05-22 04:00:00+00:00,190.9,192.8231,190.27,452377,192.265,34648547,191.446181,AAPL
